ind	marker	a1_count	a2_count	called_geno	a1_corr	a2_corr
OkeCC19MILC_0004	Oke_DBLOH_79	293	283	HET	0	0
OkeCC19MILC_0004	Oke_DCXR_87	0	530	A2HOM	0	0
OkeCC19MILC_0004	Oke_DM20_548	362	0	A1HOM	0.25	0
OkeCC19MILC_0004	Oke_EF2_394	403	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_GNMT_100	1	479	A2HOM	0	0
OkeCC19MILC_0004	Oke_GPDH_191	0	623	A2HOM	0	0
OkeCC19MILC_0004	Oke_H2AX_72	0	550	A2HOM	0	0
OkeCC19MILC_0004	Oke_HP_182	329	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_IL8r2_406	801	2	A1HOM	0	0
OkeCC19MILC_0004	Oke_IL8r_272	2082	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_KPNA2_87	0	0	NA	0	0
OkeCC19MILC_0004	Oke_LAMP2_186	2	539	A2HOM	0	0
OkeCC19MILC_0004	Oke_METK2_97	147	162	HET	0	0
OkeCC19MILC_0004	Oke_MLRN_63	172	230	HET	0	0
OkeCC19MILC_0004	Oke_PDIA3_082	2	491	A2HOM	0	0
OkeCC19MILC_0004	Oke_PDIA3_475	416	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_PPA2_635	455	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RAD10028_44	498	1	A1HOM	0	0
OkeCC19MILC_0004	Oke_RAD10173_41	546	2	A1HOM	0	0
OkeCC19MILC_0004	Oke_RAD10459_85	0	390	A2HOM	0.25	0
OkeCC19MILC_0004	Oke_RAD10591_67	494	0	A1HOM	0	0.25
OkeCC19MILC_0004	Oke_RAD10676_50	536	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RAD10719_31	207	199	HET	0	0
OkeCC19MILC_0004	Oke_RAD11183_63	369	2	A1HOM	0	0
OkeCC19MILC_0004	Oke_RAD11379_85	660	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RAD11444_75	335	275	HET	0	0
OkeCC19MILC_0004	Oke_RAD11500_80	467	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RAD11690_33	198	209	HET	0	0
OkeCC19MILC_0004	Oke_RAD11918_57	526	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RAD11928_30	1	656	A2HOM	0	0
OkeCC19MILC_0004	Oke_RAD11999_36	434	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RAD12038_34	819	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RAD12294_71	1	646	A2HOM	0	0
OkeCC19MILC_0004	Oke_RAD12377_41	0	273	A2HOM	0	0
OkeCC19MILC_0004	Oke_RAD12415_71	1	697	A2HOM	0	0
OkeCC19MILC_0004	Oke_RAD12909_51	0	344	A2HOM	0	0
OkeCC19MILC_0004	Oke_RAD13522_47	1	620	A2HOM	0	0
OkeCC19MILC_0004	Oke_RAD14303_73	1571	3	A1HOM	0	0
OkeCC19MILC_0004	Oke_RAD14679_56	504	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RAD14852_56	197	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RAD14962_45	166	138	HET	0	0
OkeCC19MILC_0004	Oke_RAD16205_61	286	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RAD1635_77	405	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RAD16763_78	219	231	HET	0	0.5
OkeCC19MILC_0004	Oke_RAD16805_31	1	546	A2HOM	0	0
OkeCC19MILC_0004	Oke_RAD17085_70	161	168	HET	0	0
OkeCC19MILC_0004	Oke_RAD17316_60	0	435	A2HOM	0	0
OkeCC19MILC_0004	Oke_RAD17332_67	2	509	A2HOM	0	0.25
OkeCC19MILC_0004	Oke_RAD19121_72	199	195	HET	0	0
OkeCC19MILC_0004	Oke_RAD19883_47	370	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RAD21307_43	0	758	A2HOM	0	0
OkeCC19MILC_0004	Oke_RAD2158_44	1	347	A2HOM	0	0
OkeCC19MILC_0004	Oke_RAD22662_43	0	491	A2HOM	0	0
OkeCC19MILC_0004	Oke_RAD2414_54	464	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RAD24191_34	512	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RAD2522_75	0	436	A2HOM	0	0
OkeCC19MILC_0004	Oke_RAD27585_82	0	656	A2HOM	0	0
OkeCC19MILC_0004	Oke_RAD27616_72	519	1	A1HOM	0	0
OkeCC19MILC_0004	Oke_RAD2772_76	287	0	A1HOM	0	0.25
OkeCC19MILC_0004	Oke_RAD2812_43	491	0	A1HOM	0.25	0
OkeCC19MILC_0004	Oke_RAD2827_56	205	214	HET	0	0
OkeCC19MILC_0004	Oke_RAD3131_64	956	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RAD3143_30	338	274	HET	2	0
OkeCC19MILC_0004	Oke_RAD3223_33	273	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RAD3480_76	243	215	HET	0	0
OkeCC19MILC_0004	Oke_RAD3664_73	2	546	A2HOM	0	0
OkeCC19MILC_0004	Oke_RAD3693_30	399	2	A1HOM	0	0
OkeCC19MILC_0004	Oke_RAD369_38	2	285	A2HOM	0	0
OkeCC19MILC_0004	Oke_RAD3715_76	279	275	HET	0	0
OkeCC19MILC_0004	Oke_RAD3762_78	256	254	HET	0	0
OkeCC19MILC_0004	Oke_RAD3861_38	354	2	A1HOM	0	0
OkeCC19MILC_0004	Oke_RAD3907_37	301	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RAD3938_71	0	332	A2HOM	0	0
OkeCC19MILC_0004	Oke_RAD3995_44	252	254	HET	0	0
OkeCC19MILC_0004	Oke_RAD4286_77	2	533	A2HOM	0	0
OkeCC19MILC_0004	Oke_RAD4538_78	1	552	A2HOM	0	0.25
OkeCC19MILC_0004	Oke_RAD4787_63	344	307	HET	0	0
OkeCC19MILC_0004	Oke_RAD4875_62	1	410	A2HOM	0	0
OkeCC19MILC_0004	Oke_RAD5156_68	588	1	A1HOM	0	0
OkeCC19MILC_0004	Oke_RAD5276_66	0	529	A2HOM	0	0
OkeCC19MILC_0004	Oke_RAD5434_50	382	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RAD5457_49	0	1315	A2HOM	0	0
OkeCC19MILC_0004	Oke_RAD5615_34	1	495	A2HOM	0	0
OkeCC19MILC_0004	Oke_RAD5734_46	312	1	A1HOM	0	0
OkeCC19MILC_0004	Oke_RAD5951_44	0	268	A2HOM	0	0
OkeCC19MILC_0004	Oke_RAD7067_53	0	462	A2HOM	0	0
OkeCC19MILC_0004	Oke_RAD715_49	1	331	A2HOM	0	0
OkeCC19MILC_0004	Oke_RAD7431_40	0	552	A2HOM	0	0
OkeCC19MILC_0004	Oke_RAD7512_33	628	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RAD7883_49	304	340	HET	0	0
OkeCC19MILC_0004	Oke_RAD7936_41	524	533	HET	0	0
OkeCC19MILC_0004	Oke_RAD8018_38	151	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RAD8326_32	258	249	HET	0	0
OkeCC19MILC_0004	Oke_RAD8335_79	0	1256	A2HOM	0	0
OkeCC19MILC_0004	Oke_RAD8372_31	196	261	HET	0	0
OkeCC19MILC_0004	Oke_RAD8698_82	879	1	A1HOM	0	0
OkeCC19MILC_0004	Oke_RAD8799_30	0	440	A2HOM	0	0
OkeCC19MILC_0004	Oke_RAD8814_56	0	539	A2HOM	0	0
OkeCC19MILC_0004	Oke_RAD8930_48	289	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RAD905_85	468	28	A1HOM	0	0
OkeCC19MILC_0004	Oke_RAD9273_49	354	3	A1HOM	0	0
OkeCC19MILC_0004	Oke_RAD9447_73	277	285	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW10186_42	2	285	A2HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW112_17	940	1	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW13161_74	292	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW13803_76	317	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW14498_66	313	1	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW14591_59	351	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW14903_53	369	391	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW15717_46	236	256	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW16518_29	5732	6	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW16781_68	1	589	A2HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW16886_37	240	201	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW17423_60	665	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW17478_56	315	286	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW18411_78	0	390	A2HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW19534_51	531	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW19665_62	605	1	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW19805_61	295	292	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW19807_50	5	519	A2HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW19817_73	1	557	A2HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW19905_31	509	2	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW20179_61	139	176	HET	0	0.25
OkeCC19MILC_0004	Oke_RDDFW20811_77	402	348	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW20999_31	2	573	A2HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW21285_59	436	444	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW21890_73	596	4	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW23444_56	186	204	HET	0	0.25
OkeCC19MILC_0004	Oke_RDDFW24615_60	0	430	A2HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW24690_58	272	242	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW25476_76	0	389	A2HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW25539_63	462	2	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW27843_66	2	584	A2HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW28182_57	0	566	A2HOM	0.35	0
OkeCC19MILC_0004	Oke_RDDFW28560_20	250	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW29139_38	492	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW29994_56	602	1	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW30681_49	430	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW32214_64	374	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW35061_72	284	289	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW36545_52	538	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW36920_78	79	83	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW37304_51	173	175	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW37547_71	248	262	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW37906_35	175	146	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW37977_64	313	2	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW38189_70	540	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW38998_48	244	259	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW39056_71	1128	1	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW39550_74	589	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW41741_28	248	206	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW41894_64	256	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW41968_67	251	252	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW44691_36	307	316	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW45450_75	0	341	A2HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW46094_46	151	140	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW4669_39	217	230	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW46886_62	228	194	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW47500_38	200	198	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW47666_40	233	288	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW47763_68	681	1	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW47838_76	458	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW48220_71	277	314	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW48558_66	307	1	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW48576_24	236	242	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW48705_55	420	1	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW49372_62	1	652	A2HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW50553_28	203	271	HET	0	0.35
OkeCC19MILC_0004	Oke_RDDFW50712_39	1548	1	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW51270_33	433	3	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW51705_44	336	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW52567_35	169	220	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW52773_67	3	350	A2HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW53380_67	243	1	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW54241_69	363	1	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW57028_36	450	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW57213_78	0	405	A2HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW58551_52	278	317	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW58967_48	133	86	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW59084_41	425	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW59113_30	0	509	A2HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW6089_75	519	484	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW61097_36	268	261	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW61270_26	250	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW61351_74	0	804	A2HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW61394_55	0	347	A2HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW62184_66	257	338	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW63326_23	288	8	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW63766_37	193	205	HET	0	0.25
OkeCC19MILC_0004	Oke_RDDFW64078_73	308	277	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW64969_46	212	190	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW65679_48	0	361	A2HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW65809_61	372	456	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW65817_59	0	796	A2HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW6606_46	299	312	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW66307_18	876	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW66740_41	359	340	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW67033_73	212	283	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW6714_54	690	2	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW67894_45	222	237	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW68590_61	480	402	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW6872_56	1	405	A2HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW69367_28	2	901	A2HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW69501_76	187	165	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW69741_55	340	310	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW69778_62	369	1	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW69792_54	1	655	A2HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW70556_28	0	294	A2HOM	0.5	0
OkeCC19MILC_0004	Oke_RDDFW70829_40	0	565	A2HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW70902_20	401	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW71171_55	288	254	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW71319_78	2	722	A2HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW71747_19	7	456	A2HOM	0	1
OkeCC19MILC_0004	Oke_RDDFW71866_73	430	0	A1HOM	0	0.5
OkeCC19MILC_0004	Oke_RDDFW72082_30	0	419	A2HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW72091_54	0	613	A2HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW72178_38	159	174	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW72464_65	4	686	A2HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW72515_22	440	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW72580_61	0	267	A2HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW73626_31	347	0	A1HOM	0	0.25
OkeCC19MILC_0004	Oke_RDDFW73828_41	4	1021	A2HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW74107_70	2	535	A2HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW75268_70	154	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW75348_40	0	700	A2HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW76878_51	235	198	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW78157_36	226	265	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW78789_24	387	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW80059_43	318	306	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW80154_68	0	847	A2HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW80662_52	0	384	A2HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW89343_75	627	0	A1HOM	0	0.25
OkeCC19MILC_0004	Oke_RDDFW89357_49	734	3	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW89443_55	308	289	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW90259_25	464	5	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW90437_74	115	98	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW91049_44	4	1170	A2HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW91108_63	528	1	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW9156_37	247	0	A1HOM	0	0.25
OkeCC19MILC_0004	Oke_RDDFW92495_48	2	618	A2HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW92671_68	395	409	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW92833_41	575	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW93115_22	326	273	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW93316_60	3	637	A2HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW945_50	653	1	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW94768_76	514	1	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW95768_60	447	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW96549_63	212	192	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW97046_68	0	777	A2HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW97566_28	154	159	HET	0	0
OkeCC19MILC_0004	Oke_RDDFW97971_30	750	1	A1HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW98640_53	2	219	A2HOM	0	0
OkeCC19MILC_0004	Oke_RDDFW9886_52	1110	3	A1HOM	0	0
OkeCC19MILC_0004	Oke_RFC2_618	455	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RH1op_245	461	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_RS9_379	420	1	A1HOM	0	0
OkeCC19MILC_0004	Oke_RSPRY1_106	0	472	A2HOM	0	0
OkeCC19MILC_0004	Oke_TCP1_78	419	1	A1HOM	0	0
OkeCC19MILC_0004	Oke_TCTA_99	419	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_U1002_165	695	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_U1002_262	0	608	A2HOM	0	0
OkeCC19MILC_0004	Oke_U1008_83	122	135	HET	0	0
OkeCC19MILC_0004	Oke_U1015_255	0	449	A2HOM	0	0
OkeCC19MILC_0004	Oke_U1017_52	291	1	A1HOM	0	0
OkeCC19MILC_0004	Oke_U1019_218	332	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_U1020_75	0	535	A2HOM	0	0
OkeCC19MILC_0004	Oke_U1021_102	253	245	HET	0	0
OkeCC19MILC_0004	Oke_U1023_147	339	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_U1024_113	428	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_U1028_100	111	110	HET	0	0
OkeCC19MILC_0004	Oke_U2001_629	790	1	A1HOM	2	0
OkeCC19MILC_0004	Oke_U2003_142	670	14	A1HOM	0	0
OkeCC19MILC_0004	Oke_U2005_62	174	167	HET	0	0
OkeCC19MILC_0004	Oke_U2006_109	28	273	NA	0	0
OkeCC19MILC_0004	Oke_U2010_94	414	455	HET	0	0
OkeCC19MILC_0004	Oke_U2011_107	1011	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_U2016_118	0	470	A2HOM	0	0
OkeCC19MILC_0004	Oke_U2017_87	234	216	HET	0	0
OkeCC19MILC_0004	Oke_U2019_112	494	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_U2020_51	1	470	A2HOM	0	0
OkeCC19MILC_0004	Oke_U2022_101	226	222	HET	2	0
OkeCC19MILC_0004	Oke_U2024_93	2	493	A2HOM	0	0
OkeCC19MILC_0004	Oke_U2025_86	1	584	A2HOM	0	0
OkeCC19MILC_0004	Oke_U2026_64	303	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_U2029_79	0	550	A2HOM	0	0
OkeCC19MILC_0004	Oke_U2031_37	754	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_U2032_74	0	434	A2HOM	0	0
OkeCC19MILC_0004	Oke_U2033_122	1	484	A2HOM	0	0
OkeCC19MILC_0004	Oke_U2034_55	216	191	HET	0	0
OkeCC19MILC_0004	Oke_U2035_54	256	243	HET	0	0
OkeCC19MILC_0004	Oke_U2037_76	514	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_U2041_84	0	425	A2HOM	0	0
OkeCC19MILC_0004	Oke_U2043_51	292	266	HET	0	0
OkeCC19MILC_0004	Oke_U2045_43	0	710	A2HOM	0	0
OkeCC19MILC_0004	Oke_U2048_91	271	260	HET	0	0
OkeCC19MILC_0004	Oke_U2049_99	0	411	A2HOM	0	0
OkeCC19MILC_0004	Oke_U2053_60	0	536	A2HOM	0	0
OkeCC19MILC_0004	Oke_U2054_58	142	145	HET	0	0
OkeCC19MILC_0004	Oke_U2056_90	278	275	HET	0	0
OkeCC19MILC_0004	Oke_U2057_80	348	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_U305_307	492	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_U504_228	431	2	A1HOM	0	0
OkeCC19MILC_0004	Oke_U506_110	272	2	A1HOM	0	0
OkeCC19MILC_0004	Oke_U507_087	1185	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_U507_286	167	177	HET	0	0
OkeCC19MILC_0004	Oke_U509_219	5	844	A2HOM	0	0.75
OkeCC19MILC_0004	Oke_U511_271	470	0	A1HOM	2	0
OkeCC19MILC_0004	Oke_U514_150	749	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_arf_319	317	332	HET	0	0
OkeCC19MILC_0004	Oke_brd2_118	2	593	A2HOM	0	0
OkeCC19MILC_0004	Oke_brp16_65	0	322	A2HOM	0	0
OkeCC19MILC_0004	Oke_ccd16_77	0	617	A2HOM	0	0
OkeCC19MILC_0004	Oke_cjo57_86	565	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_ctgf_105	535	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_e2ig5_50	196	199	HET	0	0
OkeCC19MILC_0004	Oke_eif4ebp2_64	0	529	A2HOM	0	0
OkeCC19MILC_0004	Oke_eif4g1_43	0	387	A2HOM	0	0
OkeCC19MILC_0004	Oke_f5_71	369	2	A1HOM	0	0
OkeCC19MILC_0004	Oke_glrx1_78	0	288	A2HOM	0	0
OkeCC19MILC_0004	Oke_hsc71_199	704	1	A1HOM	0	0
OkeCC19MILC_0004	Oke_il_1racp_67	240	261	HET	0	0
OkeCC19MILC_0004	Oke_lactb2_71	505	1	A1HOM	0	0
OkeCC19MILC_0004	Oke_mcfd2_86	746	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_mgll_49	217	214	HET	0	0
OkeCC19MILC_0004	Oke_nc2b_148	236	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_ndub3_58	576	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_pgap_92	0	607	A2HOM	0	0
OkeCC19MILC_0004	Oke_pnrc2_78	562	1	A1HOM	0	0
OkeCC19MILC_0004	Oke_psmd9_057	773	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_psmd9_188	233	227	HET	0	0
OkeCC19MILC_0004	Oke_rab5a_117	350	380	HET	0	0
OkeCC19MILC_0004	Oke_ras1_249	581	1	A1HOM	0	0
OkeCC19MILC_0004	Oke_serpin_140	0	502	A2HOM	0	0
OkeCC19MILC_0004	Oke_slc1a3a_86	329	1	A1HOM	0	0
OkeCC19MILC_0004	Oke_sylc_90	201	199	HET	0	0
OkeCC19MILC_0004	Oke_thic_84	169	159	HET	0	0
OkeCC19MILC_0004	Oke_txnrd1_74	209	200	HET	0	0
OkeCC19MILC_0004	Oke_u1_519	613	0	A1HOM	0	0
OkeCC19MILC_0004	Oke_u200_385	195	190	HET	0	0
OkeCC19MILC_0004	Oke_u216_222	250	0	A1HOM	0	0
OkeCC19MILC_0007	Oke_ACOT_100	606	0	A1HOM	0	0
OkeCC19MILC_0007	Oke_APOB_60	239	217	HET	0	0
OkeCC19MILC_0007	Oke_ATP5L_105	1	552	A2HOM	0	0
OkeCC19MILC_0007	Oke_AhR1_278	637	0	A1HOM	0	0
OkeCC19MILC_0007	Oke_CATB_60	503	0	A1HOM	0	0
OkeCC19MILC_0007	Oke_CD123_62	352	304	HET	0	0
OkeCC19MILC_0007	Oke_CKS1_70	361	335	HET	0	0
OkeCC19MILC_0007	Oke_CKS_389	498	0	A1HOM	0	0
OkeCC19MILC_0007	Oke_CO1A1_72	0	365	A2HOM	0	1.5
OkeCC19MILC_0007	Oke_CTR2_82	727	5	A1HOM	0	0
OkeCC19MILC_0007	Oke_DBLOH_79	304	300	HET	0	0
OkeCC19MILC_0007	Oke_DCXR_87	0	547	A2HOM	0	0
OkeCC19MILC_0007	Oke_DM20_548	393	0	A1HOM	0.25	0
OkeCC19MILC_0007	Oke_EF2_394	223	241	HET	0	0
OkeCC19MILC_0007	Oke_GNMT_100	221	236	HET	0	0
OkeCC19MILC_0007	Oke_GPDH_191	576	0	A1HOM	0	0
OkeCC19MILC_0007	Oke_H2AX_72	269	273	HET	0	0
OkeCC19MILC_0007	Oke_HP_182	372	0	A1HOM	0	0
OkeCC19MILC_0007	Oke_IL8r2_406	846	2	A1HOM	0	0
OkeCC19MILC_0007	Oke_IL8r_272	1814	2	A1HOM	0	0
OkeCC19MILC_0007	Oke_KPNA2_87	0	0	NA	0	0
OkeCC19MILC_0007	Oke_LAMP2_186	0	536	A2HOM	0	0
